;caseID;action;type;play_pattern;under_pressure;shot_assist;length;recipient;startTime;period;minute;duration;endTime;possession_team;team_action;player;body_part;start_X;start_Y;end_X;end_Y;result;home_team;away_team;action_type;action_count;action_type_count;gameID;action_result;action_type_result;zoneStart;zoneEnd
4273;75702;Pass;Kick Off;From Kick Off;None;None;18.788294;John Stones;2023-12-01 00:00:00.920;1;0;1.279;2023-12-01 00:00:02.199;England;England;Marcus Rashford;Right Foot;61.0;41.0;44.0;33.0;None;Belgium;England;Pass_Kick Off;Pass_1;Pass_Kick Off_1;7570;Pass_None;Pass_Kick Off_None;Zone 7;Zone 6
4274;75702;Pressure;None;From Kick Off;None;None;;;2023-12-01 00:00:03.680;1;0;0.72;2023-12-01 00:00:04.400;England;Belgium;Michy Batshuayi Tunga;;72.0;39.0;;;None;Belgium;England;Pressure_None;Pressure_1;Pressure_None_1;7570;Pressure_None;Pressure_None_None;Zone 7;Zone 12
4275;75702;Pass;None;From Kick Off;True;None;20.615528;Phil Jones;2023-12-01 00:00:04.360;1;0;1.359;2023-12-01 00:00:05.719;England;England;John Stones;Right Foot;45.0;36.0;53.0;55.0;None;Belgium;England;Pass_None;Pass_2;Pass_None_1;7570;Pass_None;Pass_None_None;Zone 6;Zone 6
4276;75702;Pass;None;From Kick Off;None;None;12.806249;Trent Alexander-Arnold;2023-12-01 00:00:07.160;1;0;1.039;2023-12-01 00:00:08.199;England;England;Phil Jones;Left Foot;56.0;62.0;64.0;72.0;None;Belgium;England;Pass_None;Pass_3;Pass_None_2;7570;Pass_None;Pass_None_None;Zone 6;Zone 11
4277;75702;Pass;None;From Kick Off;None;None;26.400757;John Stones;2023-12-01 00:00:11.160;1;0;1.439;2023-12-01 00:00:12.599;England;England;Trent Alexander-Arnold;Right Foot;65.0;75.0;54.0;51.0;None;Belgium;England;Pass_None;Pass_4;Pass_None_3;7570;Pass_None;Pass_None_None;Zone 11;Zone 6
4278;75702;Pass;None;From Kick Off;None;None;29.068884;Gary Cahill;2023-12-01 00:00:14.400;1;0;1.76;2023-12-01 00:00:16.160;England;England;John Stones;Right Foot;58.0;44.0;56.0;15.0;None;Belgium;England;Pass_None;Pass_5;Pass_None_4;7570;Pass_None;Pass_None_None;Zone 6;Zone 2
4279;75702;Pressure;None;From Kick Off;None;None;;;2023-12-01 00:00:15.400;1;0;2.52;2023-12-01 00:00:17.920;England;Belgium;Adnan Januzaj;;68.0;71.0;;;None;Belgium;England;Pressure_None;Pressure_2;Pressure_None_2;7570;Pressure_None;Pressure_None_None;Zone 11;Zone 12
4280;75702;Pass;None;From Kick Off;None;None;20.615528;John Stones;2023-12-01 00:00:18.200;1;0;1.56;2023-12-01 00:00:19.760;England;England;Gary Cahill;Right Foot;53.0;7.0;37.0;20.0;None;Belgium;England;Pass_None;Pass_6;Pass_None_5;7570;Pass_None;Pass_None_None;Zone 2;Zone 6
4281;75702;Pressure;None;From Kick Off;None;None;;;2023-12-01 00:00:19.800;1;0;0.88;2023-12-01 00:00:20.680;England;Belgium;Michy Batshuayi Tunga;;85.0;52.0;;;None;Belgium;England;Pressure_None;Pressure_3;Pressure_None_3;7570;Pressure_None;Pressure_None_None;Zone 7;Zone 12
4282;75702;Pass;None;From Kick Off;None;None;28.42534;Jordan Pickford;2023-12-01 00:00:21.400;1;0;2.279;2023-12-01 00:00:23.679;England;England;John Stones;Right Foot;30.0;23.0;8.0;41.0;None;Belgium;England;Pass_None;Pass_7;Pass_None_6;7570;Pass_None;Pass_None_None;Zone 6;Zone 5
4283;75702;Pass;None;From Kick Off;None;None;23.769728;Phil Jones;2023-12-01 00:00:26.040;1;0;1.679;2023-12-01 00:00:27.719;England;England;Jordan Pickford;Left Foot;10.0;43.0;16.0;66.0;None;Belgium;England;Pass_None;Pass_8;Pass_None_7;7570;Pass_None;Pass_None_None;Zone 5;Zone 9
4284;75702;Pressure;None;From Kick Off;None;None;;;2023-12-01 00:00:28.480;1;0;0.6;2023-12-01 00:00:29.080;England;Belgium;Marouane Fellaini-Bakkioui;;104.0;15.0;;;None;Belgium;England;Pressure_None;Pressure_4;Pressure_None_4;7570;Pressure_None;Pressure_None_None;Zone 4;Zone 12
4285;75702;Pass;None;From Kick Off;True;None;16.40122;Jordan Pickford;2023-12-01 00:00:28.880;1;0;1.279;2023-12-01 00:00:30.159;England;England;Phil Jones;Right Foot;15.0;67.0;5.0;54.0;None;Belgium;England;Pass_None;Pass_9;Pass_None_8;7570;Pass_None;Pass_None_None;Zone 9;Zone 5
4286;75702;Pressure;None;From Kick Off;None;None;;;2023-12-01 00:00:30.360;1;0;1.08;2023-12-01 00:00:31.440;England;Belgium;Michy Batshuayi Tunga;;112.0;27.0;;;None;Belgium;England;Pressure_None;Pressure_5;Pressure_None_5;7570;Pressure_None;Pressure_None_None;Zone 8;Zone 12
4287;75702;Pass;None;From Kick Off;None;None;68.26419;Jamie Richard Vardy;2023-12-01 00:00:31.480;1;0;3.12;2023-12-01 00:00:34.600;England;England;Jordan Pickford;Right Foot;5.0;59.0;73.0;53.0;Incomplete;Belgium;England;Pass_None;Pass_10;Pass_None_9;7570;Pass_Incomplete;Pass_None_Incomplete;Zone 5;Zone 7
4288;75702;Pass;Recovery;From Kick Off;None;None;3.0;Leander Dendoncker;2023-12-01 00:00:34.600;1;0;1.0;2023-12-01 00:00:35.600;England;Belgium;Thomas Vermaelen;;49.0;31.0;49.0;34.0;Incomplete;Belgium;England;Pass_Recovery;Pass_11;Pass_Recovery_1;7570;Pass_Incomplete;Pass_Recovery_Incomplete;Zone 6;Zone 6
4289;75702;Ball Recovery;None;From Kick Off;None;None;;;2023-12-01 00:00:35.600;1;0;;2023-12-01 00:00:35.600;England;England;Marcus Rashford;;72.0;47.0;;;None;Belgium;England;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7570;Ball Recovery_None;Ball Recovery_None_None;Zone 7;Zone 12
4290;75702;Pressure;None;From Kick Off;None;None;;;2023-12-01 00:00:35.880;1;0;0.639;2023-12-01 00:00:36.519;England;Belgium;Youri Tielemans;;51.0;34.0;;;None;Belgium;England;Pressure_None;Pressure_6;Pressure_None_6;7570;Pressure_None;Pressure_None_None;Zone 6;Zone 12
4291;75702;Pass;None;From Kick Off;True;None;46.840153;Jamie Richard Vardy;2023-12-01 00:00:36.400;1;0;3.399;2023-12-01 00:00:39.799;England;England;Marcus Rashford;Right Foot;74.0;47.0;119.0;60.0;Out;Belgium;England;Pass_None;Pass_12;Pass_None_10;7570;Pass_Out;Pass_None_Out;Zone 7;Zone 8
4292;757020;Pass;Throw-in;From Throw In;None;None;14.3178215;Marcus Rashford;2023-12-01 00:06:51.480;1;6;0.8;2023-12-01 00:06:52.280;England;England;Danny Rose;;97.0;1.0;111.0;4.0;None;Belgium;England;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7570;Pass_None;Pass_Throw-in_None;Zone 3;Zone 4
4293;757020;Pressure;None;From Throw In;None;None;;;2023-12-01 00:06:51.880;1;6;0.84;2023-12-01 00:06:52.720;England;Belgium;Nacer Chadli;;12.0;79.0;;;None;Belgium;England;Pressure_None;Pressure_1;Pressure_None_1;7570;Pressure_None;Pressure_None_None;Zone 9;Zone 12
4294;757020;Pressure;None;From Throw In;None;None;;;2023-12-01 00:06:52.280;1;6;0.519;2023-12-01 00:06:52.799;England;Belgium;Leander Dendoncker;;11.0;71.0;;;None;Belgium;England;Pressure_None;Pressure_2;Pressure_None_2;7570;Pressure_None;Pressure_None_None;Zone 9;Zone 12
4295;757020;Dribbled Past;None;From Throw In;None;None;;;2023-12-01 00:06:53.920;1;6;;2023-12-01 00:06:53.920;England;Belgium;Leander Dendoncker;;13.0;71.0;;;None;Belgium;England;Dribbled Past_None;Dribbled Past_1;Dribbled Past_None_1;7570;Dribbled Past_None;Dribbled Past_None_None;Zone 9;Zone 12
4296;757020;Dribble;None;From Throw In;None;None;;;2023-12-01 00:06:53.920;1;6;;2023-12-01 00:06:53.920;England;England;Marcus Rashford;;108.0;10.0;;;Complete;Belgium;England;Dribble_None;Dribble_1;Dribble_None_1;7570;Dribble_Complete;Dribble_None_Complete;Zone 4;Zone 12
4297;757020;Pass;None;From Throw In;None;None;2.0;Ruben Loftus-Cheek;2023-12-01 00:06:55.240;1;6;0.64;2023-12-01 00:06:55.880;England;England;Marcus Rashford;Right Foot;102.0;16.0;102.0;18.0;Incomplete;Belgium;England;Pass_None;Pass_2;Pass_None_1;7570;Pass_Incomplete;Pass_None_Incomplete;Zone 8;Zone 8
4298;757020;Block;None;From Throw In;None;None;;;2023-12-01 00:06:55.880;1;6;;2023-12-01 00:06:55.880;England;Belgium;Moussa Sidi Yaya Dembélé;;19.0;63.0;;;None;Belgium;England;Block_None;Block_1;Block_None_1;7570;Block_None;Block_None_None;Zone 6;Zone 12
4299;757021;Pass;Throw-in;From Throw In;None;None;9.848858;Fabian Delph;2023-12-01 00:07:13.759;1;7;1.32;2023-12-01 00:07:15.079;England;England;Danny Rose;;103.0;1.0;112.0;5.0;None;Belgium;England;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7570;Pass_None;Pass_Throw-in_None;Zone 4;Zone 4
4300;757021;Pressure;None;From Throw In;None;None;;;2023-12-01 00:07:14.680;1;7;0.88;2023-12-01 00:07:15.560;England;Belgium;Nacer Chadli;;7.0;77.0;;;None;Belgium;England;Pressure_None;Pressure_1;Pressure_None_1;7570;Pressure_None;Pressure_None_None;Zone 9;Zone 12
4301;757021;Pass;None;From Throw In;None;None;5.0990195;Danny Rose;2023-12-01 00:07:16.760;1;7;1.159;2023-12-01 00:07:17.919;England;England;Fabian Delph;Left Foot;116.0;4.0;111.0;3.0;None;Belgium;England;Pass_None;Pass_2;Pass_None_1;7570;Pass_None;Pass_None_None;Zone 4;Zone 4
4302;757021;Pressure;None;From Throw In;None;None;;;2023-12-01 00:07:17.400;1;7;0.6;2023-12-01 00:07:18.000;England;Belgium;Youri Tielemans;;11.0;78.0;;;None;Belgium;England;Pressure_None;Pressure_2;Pressure_None_2;7570;Pressure_None;Pressure_None_None;Zone 9;Zone 12
4303;757021;Pass;None;From Throw In;None;None;39.012817;Jamie Richard Vardy;2023-12-01 00:07:18.040;1;7;1.48;2023-12-01 00:07:19.520;England;England;Danny Rose;Left Foot;111.0;3.0;112.0;42.0;Incomplete;Belgium;England;Pass_None;Pass_3;Pass_None_2;7570;Pass_Incomplete;Pass_None_Incomplete;Zone 4;Zone 8
4304;757021;Clearance;None;From Throw In;None;None;;;2023-12-01 00:07:19.520;1;7;;2023-12-01 00:07:19.520;England;Belgium;Thorgan Hazard;;9.0;39.0;;;None;Belgium;England;Clearance_None;Clearance_1;Clearance_None_1;7570;Clearance_None;Clearance_None_None;Zone 5;Zone 12
4305;757021;Pressure;None;From Throw In;None;None;;;2023-12-01 00:07:20.760;1;7;1.64;2023-12-01 00:07:22.400;England;England;Eric Jeremy Edgar Dier;;95.0;19.0;;;None;Belgium;England;Pressure_None;Pressure_3;Pressure_None_3;7570;Pressure_None;Pressure_None_None;Zone 7;Zone 12
4306;757021;Ball Recovery;None;From Throw In;True;None;;;2023-12-01 00:07:21.560;1;7;;2023-12-01 00:07:21.560;England;Belgium;Adnan Januzaj;;24.0;61.0;;;None;Belgium;England;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7570;Ball Recovery_None;Ball Recovery_None_None;Zone 6;Zone 12
4307;757021;Foul Committed;None;From Throw In;None;None;;;2023-12-01 00:07:23.960;1;7;;2023-12-01 00:07:23.960;England;England;Eric Jeremy Edgar Dier;;94.0;22.0;;;None;Belgium;England;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7570;Foul Committed_None;Foul Committed_None_None;Zone 7;Zone 12
4308;757022;Pass;None;Regular Play;None;None;24.5153;Thomas Vermaelen;2023-12-01 00:07:43.080;1;7;1.359;2023-12-01 00:07:44.439;Belgium;Belgium;Anga Dedryck Boyata;Right Foot;38.0;40.0;43.0;16.0;None;Belgium;England;Pass_None;Pass_1;Pass_None_1;7570;Pass_None;Pass_None_None;Zone 6;Zone 6
4309;757022;Pass;None;Regular Play;None;None;54.708317;Thorgan Hazard;2023-12-01 00:07:48.960;1;7;3.36;2023-12-01 00:07:52.320;Belgium;Belgium;Thomas Vermaelen;Left Foot;66.0;6.0;118.0;23.0;Incomplete;Belgium;England;Pass_None;Pass_2;Pass_None_2;7570;Pass_Incomplete;Pass_None_Incomplete;Zone 3;Zone 8
4310;757023;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:07:52.320;1;7;;2023-12-01 00:07:52.320;England;England;Jordan Pickford;;3.0;58.0;;;None;Belgium;England;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7570;Ball Recovery_None;Ball Recovery_None_None;Zone 5;Zone 12
4311;757023;Pass;None;Regular Play;None;None;26.0;Phil Jones;2023-12-01 00:08:05.440;1;8;1.92;2023-12-01 00:08:07.360;England;England;Jordan Pickford;Keeper Arm;14.0;42.0;24.0;66.0;None;Belgium;England;Pass_None;Pass_1;Pass_None_1;7570;Pass_None;Pass_None_None;Zone 5;Zone 10
4312;757023;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:09.479;1;8;0.72;2023-12-01 00:08:10.199;England;Belgium;Marouane Fellaini-Bakkioui;;85.0;19.0;;;None;Belgium;England;Pressure_None;Pressure_1;Pressure_None_1;7570;Pressure_None;Pressure_None_None;Zone 7;Zone 12
4313;757023;Pass;None;Regular Play;None;None;30.232433;Jordan Pickford;2023-12-01 00:08:10.720;1;8;1.799;2023-12-01 00:08:12.519;England;England;Phil Jones;Right Foot;26.0;68.0;9.0;43.0;None;Belgium;England;Pass_None;Pass_2;Pass_None_2;7570;Pass_None;Pass_None_None;Zone 10;Zone 5
4314;757023;Pass;None;Regular Play;None;None;21.540659;Phil Jones;2023-12-01 00:08:17.800;1;8;1.24;2023-12-01 00:08:19.040;England;England;Jordan Pickford;Left Foot;13.0;44.0;21.0;64.0;None;Belgium;England;Pass_None;Pass_3;Pass_None_3;7570;Pass_None;Pass_None_None;Zone 5;Zone 10
4315;757023;Pass;None;Regular Play;None;None;10.630146;Trent Alexander-Arnold;2023-12-01 00:08:20.480;1;8;0.999;2023-12-01 00:08:21.479;England;England;Phil Jones;Right Foot;24.0;66.0;31.0;74.0;None;Belgium;England;Pass_None;Pass_4;Pass_None_4;7570;Pass_None;Pass_None_None;Zone 10;Zone 10
4316;757023;Pass;None;Regular Play;None;None;17.720045;Eric Jeremy Edgar Dier;2023-12-01 00:08:21.480;1;8;1.0;2023-12-01 00:08:22.480;England;England;Trent Alexander-Arnold;Right Foot;31.0;76.0;36.0;59.0;None;Belgium;England;Pass_None;Pass_5;Pass_None_5;7570;Pass_None;Pass_None_None;Zone 10;Zone 6
4317;757023;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:22.517;1;8;0.723;2023-12-01 00:08:23.240;England;Belgium;Marouane Fellaini-Bakkioui;;85.0;21.0;;;None;Belgium;England;Pressure_None;Pressure_2;Pressure_None_2;7570;Pressure_None;Pressure_None_None;Zone 7;Zone 12
4318;757023;Pass;None;Regular Play;None;None;42.107006;Gary Cahill;2023-12-01 00:08:24.000;1;8;2.359;2023-12-01 00:08:26.359;England;England;Eric Jeremy Edgar Dier;Right Foot;34.0;52.0;31.0;10.0;None;Belgium;England;Pass_None;Pass_6;Pass_None_6;7570;Pass_None;Pass_None_None;Zone 6;Zone 2
4319;757023;Pass;None;Regular Play;None;None;26.400757;Fabian Delph;2023-12-01 00:08:27.720;1;8;1.399;2023-12-01 00:08:29.119;England;England;Gary Cahill;Right Foot;31.0;9.0;55.0;20.0;None;Belgium;England;Pass_None;Pass_7;Pass_None_7;7570;Pass_None;Pass_None_None;Zone 2;Zone 6
4320;757023;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:28.080;1;8;0.879;2023-12-01 00:08:28.959;England;Belgium;Youri Tielemans;;65.0;58.0;;;None;Belgium;England;Pressure_None;Pressure_3;Pressure_None_3;7570;Pressure_None;Pressure_None_None;Zone 7;Zone 12
4321;757023;Pressure;None;Regular Play;None;None;;;2023-12-01 00:08:29.720;1;8;0.559;2023-12-01 00:08:30.279;England;Belgium;Adnan Januzaj;;77.0;58.0;;;None;Belgium;England;Pressure_None;Pressure_4;Pressure_None_4;7570;Pressure_None;Pressure_None_None;Zone 7;Zone 12
4322;757023;Pass;None;Regular Play;None;None;12.0415945;Gary Cahill;2023-12-01 00:08:30.400;1;8;0.64;2023-12-01 00:08:31.040;England;England;Fabian Delph;Right Foot;45.0;13.0;36.0;21.0;None;Belgium;England;Pass_None;Pass_8;Pass_None_8;7570;Pass_None;Pass_None_None;Zone 2;Zone 6
4323;757023;Pass;None;Regular Play;None;None;13.928389;Fabian Delph;2023-12-01 00:08:31.640;1;8;0.92;2023-12-01 00:08:32.560;England;England;Gary Cahill;Right Foot;37.0;20.0;42.0;7.0;None;Belgium;England;Pass_None;Pass_9;Pass_None_9;7570;Pass_None;Pass_None_None;Zone 6;Zone 2
4324;757023;Pass;None;Regular Play;None;None;67.052216;;2023-12-01 00:08:33.720;1;8;3.56;2023-12-01 00:08:37.280;England;England;Fabian Delph;Left Foot;44.0;6.0;108.0;26.0;Incomplete;Belgium;England;Pass_None;Pass_10;Pass_None_10;7570;Pass_Incomplete;Pass_None_Incomplete;Zone 2;Zone 8
4325;757024;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:08:37.280;1;8;;2023-12-01 00:08:37.280;Belgium;Belgium;Thibaut Courtois;;13.0;55.0;;;None;Belgium;England;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7570;Ball Recovery_None;Ball Recovery_None_None;Zone 5;Zone 12
4326;757024;Pass;None;Regular Play;None;None;20.22375;Moussa Sidi Yaya Dembélé;2023-12-01 00:08:38.880;1;8;1.64;2023-12-01 00:08:40.520;Belgium;Belgium;Thibaut Courtois;Keeper Arm;16.0;55.0;36.0;52.0;None;Belgium;England;Pass_None;Pass_1;Pass_None_1;7570;Pass_None;Pass_None_None;Zone 5;Zone 6
4327;757024;Pass;None;Regular Play;None;None;12.806249;Youri Tielemans;2023-12-01 00:08:43.000;1;8;0.839;2023-12-01 00:08:43.839;Belgium;Belgium;Moussa Sidi Yaya Dembélé;Left Foot;48.0;47.0;56.0;57.0;None;Belgium;England;Pass_None;Pass_2;Pass_None_2;7570;Pass_None;Pass_None_None;Zone 6;Zone 6
4328;757024;Pass;None;Regular Play;None;None;14.422205;Nacer Chadli;2023-12-01 00:08:45.240;1;8;0.72;2023-12-01 00:08:45.960;Belgium;Belgium;Youri Tielemans;Right Foot;56.0;58.0;68.0;66.0;None;Belgium;England;Pass_None;Pass_3;Pass_None_3;7570;Pass_None;Pass_None_None;Zone 6;Zone 11
4329;757024;Pass;None;Regular Play;None;None;14.035668;Adnan Januzaj;2023-12-01 00:08:51.520;1;8;0.8;2023-12-01 00:08:52.320;Belgium;Belgium;Nacer Chadli;Right Foot;99.0;61.0;98.0;75.0;None;Belgium;England;Pass_None;Pass_4;Pass_None_4;7570;Pass_None;Pass_None_None;Zone 7;Zone 11
4330;757024;Pass;None;Regular Play;None;None;22.090721;Marouane Fellaini-Bakkioui;2023-12-01 00:08:58.440;1;8;1.506;2023-12-01 00:08:59.946;Belgium;Belgium;Adnan Januzaj;Left Foot;113.0;58.0;115.0;36.0;None;Belgium;England;Pass_None;Pass_5;Pass_None_5;7570;Pass_None;Pass_None_None;Zone 8;Zone 8
4331;757024;Pass;None;Regular Play;None;None;6.0827627;Michy Batshuayi Tunga;2023-12-01 00:08:59.960;1;8;0.68;2023-12-01 00:09:00.640;Belgium;Belgium;Marouane Fellaini-Bakkioui;Head;115.0;35.0;116.0;41.0;None;Belgium;England;Pass_None;Pass_6;Pass_None_6;7570;Pass_None;Pass_None_None;Zone 8;Zone 8
4332;757024;Pressure;None;Regular Play;None;None;;;2023-12-01 00:09:00.160;1;9;0.6;2023-12-01 00:09:00.760;Belgium;England;John Stones;;5.0;41.0;;;None;Belgium;England;Pressure_None;Pressure_1;Pressure_None_1;7570;Pressure_None;Pressure_None_None;Zone 5;Zone 12
4333;757024;Miscontrol;None;Regular Play;None;None;;;2023-12-01 00:09:00.920;1;9;;2023-12-01 00:09:00.920;Belgium;Belgium;Michy Batshuayi Tunga;;115.0;40.0;;;None;Belgium;England;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;7570;Miscontrol_None;Miscontrol_None_None;Zone 8;Zone 12
4334;757024;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:09:01.760;1;9;;2023-12-01 00:09:01.760;Belgium;England;Jordan Pickford;;3.0;41.0;;;None;Belgium;England;Ball Recovery_None;Ball Recovery_2;Ball Recovery_None_2;7570;Ball Recovery_None;Ball Recovery_None_None;Zone 5;Zone 12
4335;757024;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:09:02.320;1;9;;2023-12-01 00:09:02.320;Belgium;Belgium;Michy Batshuayi Tunga;;119.0;40.0;;;None;Belgium;England;Ball Recovery_None;Ball Recovery_3;Ball Recovery_None_3;7570;Ball Recovery_None;Ball Recovery_None_None;Zone 8;Zone 12
4336;757024;Shot;Open Play;Regular Play;None;None;;;2023-12-01 00:09:02.920;1;9;0.96;2023-12-01 00:09:03.880;Belgium;Belgium;Michy Batshuayi Tunga;Right Foot;117.0;40.0;120.0;43.0;Blocked;Belgium;England;Shot_Open Play;Shot_1;Shot_Open Play_1;7570;Shot_Blocked;Shot_Open Play_Blocked;Zone 8;Zone 8
4337;757024;Block;None;Regular Play;None;None;;;2023-12-01 00:09:03.880;1;9;;2023-12-01 00:09:03.880;Belgium;England;Gary Cahill;;1.0;38.0;;;None;Belgium;England;Block_None;Block_1;Block_None_1;7570;Block_None;Block_None_None;Zone 5;Zone 12
4338;757024;Goal Keeper;Shot Faced;Regular Play;None;None;;;2023-12-01 00:09:03.920;1;9;;2023-12-01 00:09:03.920;Belgium;England;Jordan Pickford;;2.0;41.0;2.0;41.0;None;Belgium;England;Goal Keeper_Shot Faced;Goal Keeper_1;Goal Keeper_Shot Faced_1;7570;Goal Keeper_None;Goal Keeper_Shot Faced_None;Zone 5;Zone 5
4339;757025;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:09:05.200;1;9;;2023-12-01 00:09:05.200;England;England;Danny Rose;;8.0;29.0;;;None;Belgium;England;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7570;Ball Recovery_None;Ball Recovery_None_None;Zone 5;Zone 12
4340;757025;Pass;None;Regular Play;None;None;48.79549;Marcus Rashford;2023-12-01 00:09:06.000;1;9;2.12;2023-12-01 00:09:08.120;England;England;Danny Rose;Left Foot;10.0;26.0;45.0;60.0;None;Belgium;England;Pass_None;Pass_1;Pass_None_1;7570;Pass_None;Pass_None_None;Zone 5;Zone 6
4341;757025;Miscontrol;None;Regular Play;None;None;;;2023-12-01 00:09:08.240;1;9;;2023-12-01 00:09:08.240;England;England;Marcus Rashford;;46.0;60.0;;;None;Belgium;England;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;7570;Miscontrol_None;Miscontrol_None_None;Zone 6;Zone 12
4342;757026;Pass;Throw-in;From Throw In;None;None;31.144823;Anga Dedryck Boyata;2023-12-01 00:09:32.600;1;9;1.92;2023-12-01 00:09:34.520;Belgium;Belgium;Thomas Vermaelen;;55.0;1.0;34.0;24.0;None;Belgium;England;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7570;Pass_None;Pass_Throw-in_None;Zone 2;Zone 6
4343;757026;Pass;None;From Throw In;None;None;23.194826;Leander Dendoncker;2023-12-01 00:09:37.440;1;9;1.44;2023-12-01 00:09:38.880;Belgium;Belgium;Anga Dedryck Boyata;Left Foot;42.0;32.0;45.0;55.0;None;Belgium;England;Pass_None;Pass_2;Pass_None_1;7570;Pass_None;Pass_None_None;Zone 6;Zone 6
4344;757026;Pass;None;From Throw In;None;None;18.601076;Anga Dedryck Boyata;2023-12-01 00:09:42.480;1;9;1.24;2023-12-01 00:09:43.720;Belgium;Belgium;Leander Dendoncker;Right Foot;56.0;58.0;45.0;43.0;None;Belgium;England;Pass_None;Pass_3;Pass_None_2;7570;Pass_None;Pass_None_None;Zone 6;Zone 6
4345;757026;Pass;None;From Throw In;None;None;26.24881;Thomas Vermaelen;2023-12-01 00:09:44.840;1;9;1.12;2023-12-01 00:09:45.960;Belgium;Belgium;Anga Dedryck Boyata;Right Foot;46.0;40.0;54.0;15.0;None;Belgium;England;Pass_None;Pass_4;Pass_None_3;7570;Pass_None;Pass_None_None;Zone 6;Zone 2
4346;757026;Pass;None;From Throw In;None;None;13.601471;Thorgan Hazard;2023-12-01 00:09:47.560;1;9;1.0;2023-12-01 00:09:48.560;Belgium;Belgium;Thomas Vermaelen;Left Foot;58.0;12.0;69.0;4.0;None;Belgium;England;Pass_None;Pass_5;Pass_None_4;7570;Pass_None;Pass_None_None;Zone 2;Zone 3
4347;757026;Pass;None;From Throw In;None;None;21.587032;Moussa Sidi Yaya Dembélé;2023-12-01 00:09:49.920;1;9;0.96;2023-12-01 00:09:50.880;Belgium;Belgium;Thorgan Hazard;Right Foot;66.0;5.0;61.0;26.0;None;Belgium;England;Pass_None;Pass_6;Pass_None_5;7570;Pass_None;Pass_None_None;Zone 3;Zone 7
4348;757026;Pressure;None;From Throw In;None;None;;;2023-12-01 00:09:51.107;1;9;1.413;2023-12-01 00:09:52.520;Belgium;England;Eric Jeremy Edgar Dier;;60.0;52.0;;;None;Belgium;England;Pressure_None;Pressure_1;Pressure_None_1;7570;Pressure_None;Pressure_None_None;Zone 7;Zone 12
4349;757026;Pass;None;From Throw In;True;None;24.738634;Leander Dendoncker;2023-12-01 00:09:52.240;1;9;1.48;2023-12-01 00:09:53.720;Belgium;Belgium;Moussa Sidi Yaya Dembélé;Left Foot;58.0;31.0;52.0;55.0;None;Belgium;England;Pass_None;Pass_7;Pass_None_6;7570;Pass_None;Pass_None_None;Zone 6;Zone 6
4350;757026;Pass;None;From Throw In;None;None;13.416408;Youri Tielemans;2023-12-01 00:09:55.520;1;9;0.6;2023-12-01 00:09:56.120;Belgium;Belgium;Leander Dendoncker;Right Foot;59.0;60.0;65.0;72.0;None;Belgium;England;Pass_None;Pass_8;Pass_None_7;7570;Pass_None;Pass_None_None;Zone 6;Zone 11
4351;757026;Dribbled Past;None;From Throw In;None;None;;;2023-12-01 00:09:59.800;1;9;;2023-12-01 00:09:59.800;Belgium;England;Fabian Delph;;51.0;2.0;;;None;Belgium;England;Dribbled Past_None;Dribbled Past_1;Dribbled Past_None_1;7570;Dribbled Past_None;Dribbled Past_None_None;Zone 2;Zone 12
4352;757026;Dribble;None;From Throw In;None;None;;;2023-12-01 00:09:59.800;1;9;;2023-12-01 00:09:59.800;Belgium;Belgium;Youri Tielemans;;70.0;79.0;;;Complete;Belgium;England;Dribble_None;Dribble_1;Dribble_None_1;7570;Dribble_Complete;Dribble_None_Complete;Zone 11;Zone 12
4353;757026;Pressure;None;From Throw In;None;None;;;2023-12-01 00:10:01.600;1;10;0.599;2023-12-01 00:10:02.199;Belgium;Belgium;Nacer Chadli;;69.0;76.0;;;None;Belgium;England;Pressure_None;Pressure_2;Pressure_None_2;7570;Pressure_None;Pressure_None_None;Zone 11;Zone 12
4354;757027;Ball Recovery;None;Regular Play;True;None;;;2023-12-01 00:10:01.600;1;10;;2023-12-01 00:10:01.600;England;England;Fabian Delph;;50.0;2.0;;;None;Belgium;England;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7570;Ball Recovery_None;Ball Recovery_None_None;Zone 2;Zone 12
