;caseID;action;type;play_pattern;under_pressure;shot_assist;length;recipient;startTime;period;minute;duration;endTime;possession_team;team_action;player;body_part;start_X;start_Y;end_X;end_Y;result;home_team;away_team;action_type;action_count;action_type_count;gameID;action_result;action_type_result;zoneStart;zoneEnd
6292;75807;Interception;None;Regular Play;None;None;;;2023-12-01 00:02:25.320;1;2;0.0;2023-12-01 00:02:25.320;Argentina;Argentina;Éver Maximiliano David Banega;;61.0;43.0;;;Won;Argentina;France;Interception_None;Interception_1;Interception_None_1;7580;Interception_Won;Interception_None_Won;Zone 7;Zone 12
6293;75807;Pressure;None;Regular Play;None;None;;;2023-12-01 00:02:25.920;1;2;0.68;2023-12-01 00:02:26.600;Argentina;France;Paul Labile Pogba;;65.0;37.0;;;None;Argentina;France;Pressure_None;Pressure_6;Pressure_None_6;7580;Pressure_None;Pressure_None_None;Zone 7;Zone 12
6294;75807;Pressure;None;Regular Play;None;None;;;2023-12-01 00:02:26.960;1;2;0.52;2023-12-01 00:02:27.480;Argentina;France;Paul Labile Pogba;;70.0;37.0;;;None;Argentina;France;Pressure_None;Pressure_7;Pressure_None_7;7580;Pressure_None;Pressure_None_None;Zone 7;Zone 12
6295;75807;Foul Committed;None;Regular Play;None;None;;;2023-12-01 00:02:28.320;1;2;0.0;2023-12-01 00:02:28.320;Argentina;France;Paul Labile Pogba;;73.0;36.0;;;None;Argentina;France;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7580;Foul Committed_None;Foul Committed_None_None;Zone 7;Zone 12
6296;758070;Ball Recovery;None;From Counter;None;None;;;2023-12-01 00:43:25.480;1;43;0.0;2023-12-01 00:43:25.480;Argentina;Argentina;Javier Alejandro Mascherano;;38.0;24.0;;;None;Argentina;France;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7580;Ball Recovery_None;Ball Recovery_None_None;Zone 6;Zone 12
6297;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:43:25.600;1;43;0.68;2023-12-01 00:43:26.280;Argentina;France;Kylian Mbappé Lottin;;86.0;60.0;;;None;Argentina;France;Pressure_None;Pressure_1;Pressure_None_1;7580;Pressure_None;Pressure_None_None;Zone 7;Zone 12
6298;758070;Pass;None;From Counter;None;None;5.8309517;Ángel Fabián Di María Hernández;2023-12-01 00:43:26.320;1;43;0.68;2023-12-01 00:43:27.000;Argentina;Argentina;Javier Alejandro Mascherano;Left Foot;38.0;18.0;43.0;15.0;None;Argentina;France;Pass_None;Pass_1;Pass_None_1;7580;Pass_None;Pass_None_None;Zone 6;Zone 2
6299;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:43:28.677;1;43;0.843;2023-12-01 00:43:29.520;Argentina;France;Kylian Mbappé Lottin;;81.0;69.0;;;None;Argentina;France;Pressure_None;Pressure_2;Pressure_None_2;7580;Pressure_None;Pressure_None_None;Zone 11;Zone 12
6300;758070;Pass;None;From Counter;None;None;6.0827627;Éver Maximiliano David Banega;2023-12-01 00:43:30.160;1;43;0.759;2023-12-01 00:43:30.919;Argentina;Argentina;Ángel Fabián Di María Hernández;Left Foot;53.0;10.0;54.0;16.0;None;Argentina;France;Pass_None;Pass_2;Pass_None_2;7580;Pass_None;Pass_None_None;Zone 2;Zone 6
6301;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:43:30.640;1;43;0.68;2023-12-01 00:43:31.320;Argentina;France;Paul Labile Pogba;;65.0;63.0;;;None;Argentina;France;Pressure_None;Pressure_3;Pressure_None_3;7580;Pressure_None;Pressure_None_None;Zone 7;Zone 12
6302;758070;Pass;None;From Counter;True;None;14.56022;Javier Alejandro Mascherano;2023-12-01 00:43:31.160;1;43;0.72;2023-12-01 00:43:31.880;Argentina;Argentina;Éver Maximiliano David Banega;Right Foot;53.0;17.0;39.0;13.0;None;Argentina;France;Pass_None;Pass_3;Pass_None_3;7580;Pass_None;Pass_None_None;Zone 6;Zone 2
6303;758070;Pass;None;From Counter;None;None;24.5153;Nicolás Hernán Otamendi;2023-12-01 00:43:33.320;1;43;1.12;2023-12-01 00:43:34.440;Argentina;Argentina;Javier Alejandro Mascherano;Right Foot;39.0;16.0;34.0;40.0;None;Argentina;France;Pass_None;Pass_4;Pass_None_4;7580;Pass_None;Pass_None_None;Zone 6;Zone 6
6304;758070;Pass;None;From Counter;None;None;12.165525;Gabriel Iván Mercado;2023-12-01 00:43:34.800;1;43;2.039;2023-12-01 00:43:36.839;Argentina;Argentina;Nicolás Hernán Otamendi;Right Foot;36.0;48.0;38.0;60.0;None;Argentina;France;Pass_None;Pass_5;Pass_None_5;7580;Pass_None;Pass_None_None;Zone 6;Zone 6
6305;758070;Pass;None;From Counter;None;None;11.401754;Cristian David Pavón;2023-12-01 00:43:42.160;1;43;0.88;2023-12-01 00:43:43.040;Argentina;Argentina;Gabriel Iván Mercado;Left Foot;67.0;67.0;70.0;78.0;None;Argentina;France;Pass_None;Pass_6;Pass_None_6;7580;Pass_None;Pass_None_None;Zone 11;Zone 11
6306;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:43:43.080;1;43;0.56;2023-12-01 00:43:43.640;Argentina;France;Lucas Hernández Pi;;48.0;4.0;;;None;Argentina;France;Pressure_None;Pressure_4;Pressure_None_4;7580;Pressure_None;Pressure_None_None;Zone 2;Zone 12
6307;758070;Pass;None;From Counter;True;None;29.206163;Nicolás Hernán Otamendi;2023-12-01 00:43:43.440;1;43;1.4;2023-12-01 00:43:44.840;Argentina;Argentina;Cristian David Pavón;Right Foot;70.0;78.0;52.0;55.0;None;Argentina;France;Pass_None;Pass_7;Pass_None_7;7580;Pass_None;Pass_None_None;Zone 11;Zone 6
6308;758070;Pass;None;From Counter;None;None;27.073973;Nicolás Alejandro Tagliafico;2023-12-01 00:43:46.440;1;43;1.68;2023-12-01 00:43:48.120;Argentina;Argentina;Nicolás Hernán Otamendi;Right Foot;53.0;51.0;55.0;24.0;None;Argentina;France;Pass_None;Pass_8;Pass_None_8;7580;Pass_None;Pass_None_None;Zone 6;Zone 6
6309;758070;Pass;None;From Counter;None;None;8.062258;Ángel Fabián Di María Hernández;2023-12-01 00:43:53.840;1;43;0.76;2023-12-01 00:43:54.600;Argentina;Argentina;Nicolás Alejandro Tagliafico;Left Foot;68.0;22.0;76.0;23.0;None;Argentina;France;Pass_None;Pass_9;Pass_None_9;7580;Pass_None;Pass_None_None;Zone 7;Zone 7
6310;758070;Pass;None;From Counter;None;None;17.464249;Éver Maximiliano David Banega;2023-12-01 00:43:54.600;1;43;1.04;2023-12-01 00:43:55.640;Argentina;Argentina;Ángel Fabián Di María Hernández;Left Foot;76.0;20.0;83.0;4.0;None;Argentina;France;Pass_None;Pass_10;Pass_None_10;7580;Pass_None;Pass_None_None;Zone 7;Zone 3
6311;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:43:55.800;1;43;0.36;2023-12-01 00:43:56.160;Argentina;France;Benjamin Pavard;;46.0;75.0;;;None;Argentina;France;Pressure_None;Pressure_5;Pressure_None_5;7580;Pressure_None;Pressure_None_None;Zone 10;Zone 12
6312;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:43:56.720;1;43;0.32;2023-12-01 00:43:57.040;Argentina;France;Benjamin Pavard;;47.0;66.0;;;None;Argentina;France;Pressure_None;Pressure_6;Pressure_None_6;7580;Pressure_None;Pressure_None_None;Zone 10;Zone 12
6313;758070;Ball Recovery;None;From Counter;None;None;;;2023-12-01 00:44:00.000;1;44;0.0;2023-12-01 00:44:00.000;Argentina;Argentina;Faustino Marcos Alberto Rojo;;52.0;22.0;;;None;Argentina;France;Ball Recovery_None;Ball Recovery_2;Ball Recovery_None_2;7580;Ball Recovery_None;Ball Recovery_None_None;Zone 6;Zone 12
6314;758070;Pass;None;From Counter;None;None;14.3178215;Éver Maximiliano David Banega;2023-12-01 00:44:02.720;1;44;0.92;2023-12-01 00:44:03.640;Argentina;Argentina;Faustino Marcos Alberto Rojo;Left Foot;55.0;24.0;61.0;11.0;None;Argentina;France;Pass_None;Pass_11;Pass_None_11;7580;Pass_None;Pass_None_None;Zone 6;Zone 3
6315;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:44:05.320;1;44;0.44;2023-12-01 00:44:05.760;Argentina;France;Olivier Giroud;;54.0;66.0;;;None;Argentina;France;Pressure_None;Pressure_7;Pressure_None_7;7580;Pressure_None;Pressure_None_None;Zone 10;Zone 12
6316;758070;Pass;None;From Counter;None;None;12.649111;Javier Alejandro Mascherano;2023-12-01 00:44:06.160;1;44;0.88;2023-12-01 00:44:07.040;Argentina;Argentina;Éver Maximiliano David Banega;Right Foot;68.0;8.0;64.0;20.0;None;Argentina;France;Pass_None;Pass_12;Pass_None_12;7580;Pass_None;Pass_None_None;Zone 3;Zone 7
6317;758070;Pass;None;From Counter;None;None;15.033297;Éver Maximiliano David Banega;2023-12-01 00:44:07.400;1;44;0.68;2023-12-01 00:44:08.080;Argentina;Argentina;Javier Alejandro Mascherano;Right Foot;64.0;22.0;63.0;7.0;None;Argentina;France;Pass_None;Pass_13;Pass_None_13;7580;Pass_None;Pass_None_None;Zone 7;Zone 3
6318;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:44:07.480;1;44;0.0;2023-12-01 00:44:07.480;Argentina;France;Antoine Griezmann;;56.0;55.0;;;None;Argentina;France;Pressure_None;Pressure_8;Pressure_None_8;7580;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6319;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:44:09.760;1;44;1.0;2023-12-01 00:44:10.760;Argentina;France;Olivier Giroud;;55.0;63.0;;;None;Argentina;France;Pressure_None;Pressure_9;Pressure_None_9;7580;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6320;758070;Pass;None;From Counter;True;None;34.525352;Nicolás Hernán Otamendi;2023-12-01 00:44:09.960;1;44;1.76;2023-12-01 00:44:11.720;Argentina;Argentina;Éver Maximiliano David Banega;Right Foot;60.0;11.0;54.0;45.0;None;Argentina;France;Pass_None;Pass_14;Pass_None_14;7580;Pass_None;Pass_None_None;Zone 3;Zone 6
6321;758070;Pass;None;From Counter;None;None;17.464249;Gabriel Iván Mercado;2023-12-01 00:44:16.840;1;44;1.2;2023-12-01 00:44:18.040;Argentina;Argentina;Nicolás Hernán Otamendi;Right Foot;82.0;61.0;86.0;78.0;None;Argentina;France;Pass_None;Pass_15;Pass_None_15;7580;Pass_None;Pass_None_None;Zone 7;Zone 11
6322;758070;Pass;None;From Counter;None;None;12.083046;Lionel Andrés Messi Cuccittini;2023-12-01 00:44:20.240;1;44;0.76;2023-12-01 00:44:21.000;Argentina;Argentina;Gabriel Iván Mercado;Right Foot;95.0;76.0;90.0;65.0;None;Argentina;France;Pass_None;Pass_16;Pass_None_16;7580;Pass_None;Pass_None_None;Zone 11;Zone 11
6323;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:44:21.320;1;44;0.44;2023-12-01 00:44:21.760;Argentina;France;Blaise Matuidi;;27.0;13.0;;;None;Argentina;France;Pressure_None;Pressure_10;Pressure_None_10;7580;Pressure_None;Pressure_None_None;Zone 2;Zone 12
6324;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:44:22.240;1;44;5.039;2023-12-01 00:44:27.279;Argentina;France;Lucas Hernández Pi;;23.0;10.0;;;None;Argentina;France;Pressure_None;Pressure_11;Pressure_None_11;7580;Pressure_None;Pressure_None_None;Zone 2;Zone 12
6325;758070;Pass;None;From Counter;True;None;15.811388;Javier Alejandro Mascherano;2023-12-01 00:44:22.640;1;44;0.92;2023-12-01 00:44:23.560;Argentina;Argentina;Lionel Andrés Messi Cuccittini;Left Foot;88.0;64.0;79.0;51.0;None;Argentina;France;Pass_None;Pass_17;Pass_None_17;7580;Pass_None;Pass_None_None;Zone 11;Zone 7
6326;758070;Pass;None;From Counter;True;None;27.658634;Enzo Nicolás Pérez;2023-12-01 00:44:25.520;1;44;1.12;2023-12-01 00:44:26.640;Argentina;Argentina;Javier Alejandro Mascherano;Right Foot;78.0;53.0;96.0;74.0;None;Argentina;France;Pass_None;Pass_18;Pass_None_18;7580;Pass_None;Pass_None_None;Zone 7;Zone 11
6327;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:44:27.760;1;44;0.36;2023-12-01 00:44:28.120;Argentina;France;Lucas Hernández Pi;;22.0;11.0;;;None;Argentina;France;Pressure_None;Pressure_12;Pressure_None_12;7580;Pressure_None;Pressure_None_None;Zone 2;Zone 12
6328;758070;Pressure;None;From Counter;None;None;;;2023-12-01 00:44:28.640;1;44;0.36;2023-12-01 00:44:29.000;Argentina;France;Lucas Hernández Pi;;25.0;13.0;;;None;Argentina;France;Pressure_None;Pressure_13;Pressure_None_13;7580;Pressure_None;Pressure_None_None;Zone 2;Zone 12
6329;758070;Pass;None;From Counter;True;None;16.124516;Lionel Andrés Messi Cuccittini;2023-12-01 00:44:28.800;1;44;1.24;2023-12-01 00:44:30.040;Argentina;Argentina;Enzo Nicolás Pérez;Left Foot;95.0;69.0;103.0;55.0;Incomplete;Argentina;France;Pass_None;Pass_19;Pass_None_19;7580;Pass_Incomplete;Pass_None_Incomplete;Zone 11;Zone 8
6330;758071;Pass;Recovery;Regular Play;None;None;12.165525;Antoine Griezmann;2023-12-01 00:44:30.040;1;44;1.0;2023-12-01 00:44:31.040;France;France;Samuel Yves Umtiti;Head;18.0;26.0;30.0;24.0;None;Argentina;France;Pass_Recovery;Pass_1;Pass_Recovery_1;7580;Pass_None;Pass_Recovery_None;Zone 6;Zone 6
6331;758071;Pass;None;Regular Play;None;None;10.049875;Paul Labile Pogba;2023-12-01 00:44:31.080;1;44;1.04;2023-12-01 00:44:32.120;France;France;Antoine Griezmann;Right Foot;30.0;23.0;29.0;33.0;None;Argentina;France;Pass_None;Pass_2;Pass_None_1;7580;Pass_None;Pass_None_None;Zone 6;Zone 6
6332;758071;Pressure;None;Regular Play;None;None;;;2023-12-01 00:44:33.587;1;44;0.773;2023-12-01 00:44:34.360;France;Argentina;Ángel Fabián Di María Hernández;;83.0;32.0;;;None;Argentina;France;Pressure_None;Pressure_1;Pressure_None_1;7580;Pressure_None;Pressure_None_None;Zone 7;Zone 12
6333;758071;Pressure;None;Regular Play;None;None;;;2023-12-01 00:44:35.467;1;44;0.853;2023-12-01 00:44:36.320;France;Argentina;Javier Alejandro Mascherano;;66.0;30.0;;;None;Argentina;France;Pressure_None;Pressure_2;Pressure_None_2;7580;Pressure_None;Pressure_None_None;Zone 7;Zone 12
6334;758071;Foul Committed;None;Regular Play;None;None;;;2023-12-01 00:44:41.440;1;44;0.0;2023-12-01 00:44:41.440;France;France;Paul Labile Pogba;;82.0;76.0;;;None;Argentina;France;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;7580;Foul Committed_None;Foul Committed_None_None;Zone 11;Zone 12
6335;758072;Pass;Free Kick;From Free Kick;None;None;73.593475;Cristian David Pavón;2023-12-01 00:45:32.440;1;45;3.6;2023-12-01 00:45:36.040;Argentina;Argentina;Franco Armani;Right Foot;33.0;5.0;83.0;59.0;None;Argentina;France;Pass_Free Kick;Pass_1;Pass_Free Kick_1;7580;Pass_None;Pass_Free Kick_None;Zone 2;Zone 7
6336;758072;Pass;None;From Free Kick;None;None;13.453624;;2023-12-01 00:45:36.240;1;45;2.92;2023-12-01 00:45:39.160;Argentina;Argentina;Cristian David Pavón;;95.0;54.0;105.0;45.0;Incomplete;Argentina;France;Pass_None;Pass_2;Pass_None_1;7580;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 8
6337;758073;Ball Recovery;None;From Counter;None;None;;;2023-12-01 00:45:39.160;1;45;0.0;2023-12-01 00:45:39.160;France;France;Hugo Lloris;;16.0;36.0;;;None;Argentina;France;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7580;Ball Recovery_None;Ball Recovery_None_None;Zone 5;Zone 12
6338;758073;Pass;None;From Counter;None;None;13.038404;Raphaël Varane;2023-12-01 00:45:39.920;1;45;1.52;2023-12-01 00:45:41.440;France;France;Hugo Lloris;Keeper Arm;15.0;40.0;22.0;51.0;None;Argentina;France;Pass_None;Pass_1;Pass_None_1;7580;Pass_None;Pass_None_None;Zone 5;Zone 6
6339;758073;Pass;None;From Counter;None;None;26.925823;Samuel Yves Umtiti;2023-12-01 00:45:42.879;1;45;1.64;2023-12-01 00:45:44.519;France;France;Raphaël Varane;Right Foot;25.0;53.0;32.0;27.0;None;Argentina;France;Pass_None;Pass_2;Pass_None_2;7580;Pass_None;Pass_None_None;Zone 6;Zone 6
6340;758073;Pass;None;From Counter;None;None;20.024984;Raphaël Varane;2023-12-01 00:45:46.922;1;45;1.865;2023-12-01 00:45:48.787;France;France;Samuel Yves Umtiti;Left Foot;38.0;27.0;37.0;47.0;None;Argentina;France;Pass_None;Pass_3;Pass_None_3;7580;Pass_None;Pass_None_None;Zone 6;Zone 6
6341;758073;Pass;None;From Counter;None;None;14.142136;Benjamin Pavard;2023-12-01 00:45:50.920;1;45;1.28;2023-12-01 00:45:52.200;France;France;Raphaël Varane;Left Foot;48.0;50.0;46.0;64.0;None;Argentina;France;Pass_None;Pass_4;Pass_None_4;7580;Pass_None;Pass_None_None;Zone 6;Zone 10
6342;758073;Pass;None;From Counter;None;None;15.0;Raphaël Varane;2023-12-01 00:45:54.440;1;45;1.32;2023-12-01 00:45:55.760;France;France;Benjamin Pavard;Right Foot;48.0;63.0;36.0;54.0;None;Argentina;France;Pass_None;Pass_5;Pass_None_5;7580;Pass_None;Pass_None_None;Zone 6;Zone 6
6343;758073;Pass;None;From Counter;None;None;33.83785;Samuel Yves Umtiti;2023-12-01 00:45:56.960;1;45;2.12;2023-12-01 00:45:59.080;France;France;Raphaël Varane;Right Foot;37.0;51.0;48.0;19.0;None;Argentina;France;Pass_None;Pass_6;Pass_None_6;7580;Pass_None;Pass_None_None;Zone 6;Zone 6
6344;758073;Pass;None;From Counter;None;None;16.155495;N'Golo Kanté;2023-12-01 00:46:02.080;1;46;0.92;2023-12-01 00:46:03.000;France;France;Samuel Yves Umtiti;Left Foot;58.0;18.0;64.0;33.0;None;Argentina;France;Pass_None;Pass_7;Pass_None_7;7580;Pass_None;Pass_None_None;Zone 6;Zone 7
6345;758073;Pressure;None;From Counter;None;None;;;2023-12-01 00:46:03.627;1;46;0.933;2023-12-01 00:46:04.560;France;Argentina;Lionel Andrés Messi Cuccittini;;57.0;53.0;;;None;Argentina;France;Pressure_None;Pressure_1;Pressure_None_1;7580;Pressure_None;Pressure_None_None;Zone 6;Zone 12
6346;758073;Pass;None;From Counter;None;None;15.033297;Blaise Matuidi;2023-12-01 00:46:05.960;1;46;0.76;2023-12-01 00:46:06.720;France;France;N'Golo Kanté;Right Foot;67.0;29.0;82.0;30.0;Incomplete;Argentina;France;Pass_None;Pass_8;Pass_None_8;7580;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 7
6347;758073;Pass;Recovery;From Counter;None;None;63.25346;;2023-12-01 00:46:06.720;1;46;4.239;2023-12-01 00:46:10.959;France;Argentina;Nicolás Hernán Otamendi;Right Foot;39.0;51.0;79.0;2.0;Out;Argentina;France;Pass_Recovery;Pass_9;Pass_Recovery_1;7580;Pass_Out;Pass_Recovery_Out;Zone 6;Zone 3
6348;758074;Pass;None;Regular Play;None;None;25.495098;Kylian Mbappé Lottin;2023-12-01 00:46:22.200;1;46;1.319;2023-12-01 00:46:23.519;France;France;Raphaël Varane;Right Foot;47.0;61.0;66.0;78.0;None;Argentina;France;Pass_None;Pass_1;Pass_None_1;7580;Pass_None;Pass_None_None;Zone 6;Zone 11
6349;758074;Pressure;None;Regular Play;None;None;;;2023-12-01 00:46:23.360;1;46;0.64;2023-12-01 00:46:24.000;France;Argentina;Ángel Fabián Di María Hernández;;56.0;6.0;;;None;Argentina;France;Pressure_None;Pressure_1;Pressure_None_1;7580;Pressure_None;Pressure_None_None;Zone 2;Zone 12
6350;758074;Dribbled Past;None;Regular Play;None;None;;;2023-12-01 00:46:24.400;1;46;0.0;2023-12-01 00:46:24.400;France;Argentina;Ángel Fabián Di María Hernández;;55.0;3.0;;;None;Argentina;France;Dribbled Past_None;Dribbled Past_1;Dribbled Past_None_1;7580;Dribbled Past_None;Dribbled Past_None_None;Zone 2;Zone 12
6351;758074;Dribble;None;Regular Play;None;None;;;2023-12-01 00:46:24.400;1;46;0.0;2023-12-01 00:46:24.400;France;France;Kylian Mbappé Lottin;;66.0;78.0;;;Complete;Argentina;France;Dribble_None;Dribble_1;Dribble_None_1;7580;Dribble_Complete;Dribble_None_Complete;Zone 11;Zone 12
6352;758074;Pass;None;Regular Play;None;None;1.0;Antoine Griezmann;2023-12-01 00:46:26.440;1;46;0.72;2023-12-01 00:46:27.160;France;France;Kylian Mbappé Lottin;Left Foot;89.0;60.0;88.0;60.0;Incomplete;Argentina;France;Pass_None;Pass_2;Pass_None_2;7580;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 7
6353;758074;Interception;None;Regular Play;None;None;;;2023-12-01 00:46:27.160;1;46;0.0;2023-12-01 00:46:27.160;France;Argentina;Faustino Marcos Alberto Rojo;;33.0;21.0;;;Success In Play;Argentina;France;Interception_None;Interception_1;Interception_None_1;7580;Interception_Success In Play;Interception_None_Success In Play;Zone 6;Zone 12
6354;758074;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:46:29.320;1;46;0.0;2023-12-01 00:46:29.320;France;Argentina;Nicolás Alejandro Tagliafico;;31.0;19.0;;;None;Argentina;France;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;7580;Ball Recovery_None;Ball Recovery_None_None;Zone 6;Zone 12
6355;758074;Pressure;None;Regular Play;None;None;;;2023-12-01 00:46:30.240;1;46;0.439;2023-12-01 00:46:30.679;France;France;Antoine Griezmann;;86.0;67.0;;;None;Argentina;France;Pressure_None;Pressure_2;Pressure_None_2;7580;Pressure_None;Pressure_None_None;Zone 11;Zone 12
6356;758074;Ball Recovery;None;Regular Play;None;None;;;2023-12-01 00:46:30.880;1;46;0.0;2023-12-01 00:46:30.880;France;France;Antoine Griezmann;;93.0;76.0;;;None;Argentina;France;Ball Recovery_None;Ball Recovery_2;Ball Recovery_None_2;7580;Ball Recovery_None;Ball Recovery_None_None;Zone 11;Zone 12
6357;758074;Pressure;None;Regular Play;None;None;;;2023-12-01 00:46:31.000;1;46;1.0;2023-12-01 00:46:32.000;France;Argentina;Nicolás Alejandro Tagliafico;;21.0;6.0;;;None;Argentina;France;Pressure_None;Pressure_3;Pressure_None_3;7580;Pressure_None;Pressure_None_None;Zone 2;Zone 12
6358;758074;Pass;None;Regular Play;None;None;4.472136;;2023-12-01 00:46:34.680;1;46;0.52;2023-12-01 00:46:35.200;France;France;Antoine Griezmann;Left Foot;116.0;80.0;114.0;76.0;Incomplete;Argentina;France;Pass_None;Pass_3;Pass_None_3;7580;Pass_Incomplete;Pass_None_Incomplete;Zone 12;Zone 12
6359;758074;Block;None;Regular Play;None;None;;;2023-12-01 00:46:35.200;1;46;0.0;2023-12-01 00:46:35.200;France;Argentina;Nicolás Alejandro Tagliafico;;7.0;5.0;;;None;Argentina;France;Block_None;Block_1;Block_None_1;7580;Block_None;Block_None_None;Zone 1;Zone 12
6360;758075;Pass;Throw-in;From Throw In;None;None;7.81025;Paul Labile Pogba;2023-12-01 00:46:50.680;1;46;0.839;2023-12-01 00:46:51.519;France;France;Benjamin Pavard;;108.0;80.0;103.0;74.0;None;Argentina;France;Pass_Throw-in;Pass_1;Pass_Throw-in_1;7580;Pass_None;Pass_Throw-in_None;Zone 12;Zone 12
6361;758075;Pressure;None;From Throw In;None;None;;;2023-12-01 00:46:51.627;1;46;0.693;2023-12-01 00:46:52.320;France;Argentina;Éver Maximiliano David Banega;;17.0;7.0;;;None;Argentina;France;Pressure_None;Pressure_1;Pressure_None_1;7580;Pressure_None;Pressure_None_None;Zone 1;Zone 12
6362;758076;Pass;Kick Off;From Kick Off;None;None;15.033297;Javier Alejandro Mascherano;2023-12-01 00:00:00.400;2;45;1.0;2023-12-01 00:00:01.400;Argentina;Argentina;Lionel Andrés Messi Cuccittini;Right Foot;61.0;41.0;46.0;40.0;None;Argentina;France;Pass_Kick Off;Pass_1;Pass_Kick Off_1;7580;Pass_None;Pass_Kick Off_None;Zone 7;Zone 6
6363;758076;Pass;None;From Kick Off;None;None;31.0;Gabriel Iván Mercado;2023-12-01 00:00:02.560;2;45;1.4;2023-12-01 00:00:03.960;Argentina;Argentina;Javier Alejandro Mascherano;Right Foot;45.0;41.0;45.0;72.0;None;Argentina;France;Pass_None;Pass_2;Pass_None_1;7580;Pass_None;Pass_None_None;Zone 6;Zone 10
